,0
мозъчна,3
подпалил,3
ковачевци,3
работа,3
станишев,3
тонка,3
осем,3
опитаха,3
мечка,3
реши,3
травма,3
пребивал,3
нападател,3
обяви,3
месец,3
пети,3
издирваната,3
биха,3
спешното,3
ботунец,3
предадоха,3
страсбург,3
украйна,3
отношения,3
абсурд,3
възпитателка,3
почти,3
многократно,3
диагноза,3
отказа,3
социалните,3
интернет,3
юни,3
спомените,3
мартин,3
получила,3
лекарите,3
починалия,3
излезе,3
алена,3
прибра,3
законови,3
предлага,3
цел,3
красота,3
вълна,3
съпричастност,3
защити,3
успя,3
страната,3
любовта,3
симеоновград,3
обвинени,3
първи,3
мярка,3
решетките,3
любов,3
съсед,3
въоръжен,3
проявен,3
екатерина,3
сблъсък,3
издирвана,3
мирослава,3
направи,3
портфейл,3
агресията,3
овча,3
прати,3
купел,3
партньора,3
обявена,3
брадва,3
проблемът,3
никол,3
силата,3
тримата,3
свой,3
провадия,3
църква,3
деня,3
други,3
застрелял,3
осъдени,3
ботевград,3
косата,3
вярва,3
асансьор,3
отрича,3
жертвата,3
брак,3
издирва,3
полиция,3
минало,3
гурково,3
психолози,3
лагера,3
извор,3
шеф,3
варненец,3
нотариуси,3
отвори,3
въздушна,3
дъщери,3
сотиря,3
заложници,3
своята,3
трафикант,3
балкона,3
командос,3
парламентът,3
депутатите,3
област,3
депутат,3
седмици,3
екип,3
починало,3
стане,3
стадото,3
елена,3
пирин,3
лом,3
едва,3
стават,3
среща,3
бсп,3
галъп,3
оправдават,3
предвиждат,3
близо,3
хотел,3
директор,3
училищен,3
вярвам,3
виновен,3
национална,3
имала,3
дамла,3
пневмония,3
мизерия,3
промените,3
орлов,3
белоградчик,3
загиналата,3
велинград,3
карантина,3
убило,3
блокада,3
полицейска,3
хората,3
хюриет,3
ценово,3
здравкова,3
кристина,3
токов,3
люлин,3
драма,3
клип,3
зам,3
прострелян,3
тормози,3
агресивна,3
ангелов,3
съвети,3
стрелча,3
кола,3
застреляна,3
обраха,3
невнимание,3
простреляха,3
новогодишната,3
изгоря,3
стрелецът,3
внукът,3
издирването,3
ало,3
янтра,3
столична,3
решение,3
обвинява,3
траур,3
айтос,3
едното,3
ничия,3
джип,3
обир,3
изнасилиха,3
крадец,3
писмо,3
вкс,3
заподозрения,3
прегазиха,3
канал,3
гребния,3
частна,3
гръмна,3
биячите,3
съученик,3
проблем,3
отвличане,3
дълго,3
застреляха,3
вальо,3
съседи,3
оплака,3
било,3
асеновград,3
самопризнания,3
линия,3
системен,3
крие,3
слатина,3
планината,3
системата,3
работи,3
иран,3
оцеляла,3
имам,3
владимирова,3
влиза,3
влезе,3
удушена,3
клиника,3
проведе,3
загубила,3
остана,3
схема,3
газов,3
връстничка,3
ограбиха,3
валентин,3
убие,3
мигранти,3
снимка,3
нови,3
сексуален,3
стрелбата,3
открити,3
друго,3
телата,3
гората,3
международния,3
българите,3
кабинета,3
русенското,3
залетите,3
арсенал,3
болници,3
дете,3
завод,3
русия,3
ключ,3
борба,3
бременни,3
полицая,3
нарушения,3
чакат,3
потресени,2
изгубиха,2
труд,2
криза,2
дадоха,2
малките,2
смолян,2
намушкана,2
своите,2
попфолк,2
певицата,2
наръгал,2
дори,2
жителите,2
нехаят,2
зверски,2
причини,2
прегазена,2
цветанов,2
обичам,2
ланге,2
негован,2
арестувания,2
побои,2
бежанец,2
служител,2
котките,2
бригада,2
кадри,2
гигов,2
шок,2
рака,2
бъдеш,2
изплаща,2
свекъра,2
първата,2
късно,2
сърдечна,2
стамболийски,2
факултета,2
спре,2
братът,2
вместо,2
напада,2
държа,2
търсила,2
бенковски,2
млади,2
половин,2
могат,2
осъди,2
яна,2
учителката,2
наред,2
тротоар,2
неизвестен,2
мним,2
годишни,2
камъни,2
войнеговци,2
армия,2
внезапна,2
изтезавал,2
криминални,2
желев,2
сияна,2
чепеларе,2
станат,2
герои,2
самозащита,2
чака,2
справим,2
гимназия,2
хюлия,2
братята,2
единия,2
откритата,2
простреляно,2
изнасилено,2
град,2
избягало,2
троян,2
убежище,2
двамата,2
руините,2
рецидивиста,2
моята,2
надявам,2
залята,2
отговори,2
миг,2
майор,2
сестрата,2
търновско,2
аспарухово,2
общината,2
форма,2
китен,2
подпалиха,2
жители,2
искаме,2
отвлече,2
образувано,2
тереза,2
създава,2
насилник,2
продължават,2
вещи,2
харманли,2
представя,2
осъден,2
кметицата,2
испания,2
герой,2
чук,2
заплашил,2
луиза,2
григорова,2
кое,2
експертиза,2
панагюрище,2
хаити,2
следствения,2
нанесъл,2
лични,2
животът,2
митева,2
кристин,2
възможност,2
студентски,2
отстрел,2
дързък,2
опитът,2
условна,2
живеят,2
намушканото,2
отвлякъл,2
отиде,2
приятелки,2
терзийско,2
внучка,2
многодетна,2
напусне,2
множествена,2
проверява,2
разделени,2
витоша,2
раздяла,2
тракия,2
наранявания,2
дуков,2
дим,2
болната,2
точка,2
хиляди,2
отвлечена,2
рашков,2
петко,2
убийствата,2
акция,2
шанс,2
врати,2
разпознават,2
исперих,2
обучават,2
следите,2
сдвр,2
разпит,2
бояна,2
основна,2
обвини,2
прегазил,2
поведението,2
пречи,2
мечката,2
пресечна,2
схемата,2
склероза,2
студа,2
пребитото,2
приморско,2
момиченца,2
таксиджията,2
глобиха,2
почетоха,2
прегазената,2
успяха,2
обясни,2
трафиканти,2
италия,2
битов,2
органите,2
починал,2
четирима,2
разликата,2
заплащането,2
карантината,2
битото,2
пробата,2
фейсбук,2
юмрук,2
спря,2
открадна,2
пет,2
остане,2
понесе,2
удавяне,2
проф,2
илиян,2
ранените,2
експеримент,2
околовръстното,2
осъждан,2
изгуби,2
присъствие,2
дряново,2
наложиха,2
рецидивистът,2
загубил,2
битката,2
внук,2
измамиха,2
високи,2
киро,2
съдбата,2
според,2
засичане,2
бърза,2
плевнелиев,2
работят,2
белово,2
заподозрени,2
възмездие,2
пострадало,2
моли,2
тревожна,2
избягал,2
кабинетът,2
бивша,2
потърпевша,2
силно,2
безработна,2
отговаря,2
басейн,2
панчаревското,2
езеро,2
освободиха,2
калканджиева,2
фонд,2
измамени,2
изведе,2
села,2
документи,2
иванов,2
основата,2
рецидивисти,2
собственост,2
ученичките,2
дунав,2
водите,2
участвали,2
часове,2
струма,2
ръка,2
често,2
сътресение,2
мозъчно,2
партии,2
загинал,2
паднало,2
стрелба,2
багажник,2
страх,2
кръстовището,2
пример,2
епидемия,2
производство,2
станаха,2
започва,2
евстатиев,2
света,2
заведени,2
корема,2
умря,2
заем,2
дарина,2
сидеров,2
лечение,2
болест,2
пребитата,2
идеи,2
дела,2
предлагат,2
пребит,2
температури,2
финал,2
плен,2
замесен,2
тежката,2
богато,2
бие,2
дрогирал,2
насилвал,2
енина,2
скатов,2
годеницата,2
държана,2
каза,2
утре,2
екстремно,2
трети,2
селфи,2
винаги,2
първа,2
акт,2
внука,2
малкият,2
случва,2
глоба,2
отнета,2
гергана,2
изследва,2
постави,2
тийнейджър,2
нападнат,2
ледена,2
висулка,2
охранители,2
съседа,2
турция,2
детската,2
обезщетение,2
дълбок,2
сдс,2
нападнато,2
внуче,2
мотивът,2
бито,2
студ,2
обвинените,2
проверяват,2
склоняване,2
трансплантация,2
наръга,2
ранена,2
старозагорско,2
можа,2
висши,2
отмъкнали,2
диана,2
николова,2
полицаите,2
ролята,2
пострадала,2
адвокатът,2
окончателно,2
навръх,2
българин,2
съучениците,2
случайно,2
върнаха,2
кирил,2
признал,2
добри,2
заподозреният,2
блудства,2
полицаят,2
помогнат,2
експертизата,2
добрев,2
майчин,2
тази,2
нападения,2
прерасна,2
йорданов,2
съседите,2
води,2
изнасилвач,2
благодарност,2
самоубил,2
опити,2
прегазеното,2
двор,2
повдига,2
ранен,2
карнобат,2
законопроекта,2
дъщерите,2
започна,2
приеха,2
хвърли,2
истанбулската,2
спешния,2
продава,2
конвенция,2
неправилно,2
оранжево,2
ндк,2
обединиха,2
знаела,2
казаха,2
мануела,2
човекът,2
парламента,2
министър,2
отнесе,2
премиера,2
пловдивското,2
желание,2
платформа,2
намерени,2
шахта,2
сергей,2
истината,2
боян,2
загинаха,2
помогне,2
дърво,2
надежда,2
симона,2
ада,2
учител,2
семейството,2
мой,2
кети,2
украинеца,2
вършец,2
цял,2
незряща,2
комисия,2
читател,2
филм,2
девет,2
убийства,2
библиотека,2
имот,2
ограничителна,2
интимни,2
задушаване,2
карта,2
смели,2
закриват,2
кризисния,2
лекарска,2
плевенско,2
почернена,2
изписват,2
изложба,2
законопроект,2
освободена,2
алекс,2
великотърновско,2
зарков,2
антония,2
престъпник,2
неговата,2
посока,2
разтърси,2
поредно,2
присъдите,2
прокурор,2
крум,2
предложение,2
витро,2
набират,2
потвърди,2
прибрало,2
болярино,2
днес,2
предстои,2
вмро,2
книжка,2
закъсняла,2
заседание,2
пияна,2
заляха,2
ботев,2
адвокат,2
всеки,2
варненеца,2
проституция,2
сигналите,2
ремонт,2
топлото,2
разби,2
трите,2
спестявания,2
избягали,2
опитала,2
линейка,2
изясняват,2
линейката,2
съдебно,2
ударила,2
цацаров,2
казанлъшко,2
батак,2
родопите,2
липсват,2
евро,2
горите,2
направил,2
лекарства,2
созопол,2
приятелят,2
самоков,2
обект,2
изповед,2
утвърди,2
версия,2
указание,2
случаи,2
залятите,2
обвиняемите,2
отгледала,2
бракове,2
обявено,2
ужасяващи,2
излиза,2
намерен,2
нападната,2
недохранените,2
веднъж,2
близнаците,2
мълчанието,2
поне,2
тежки,2
глоби,2
надзор,2
върнат,2
франция,2
нси,2
близначета,2
бременно,2
спасители,2
елиминиране,2
такова,2
обвиняемия,2
челен,2
шарково,2
нбу,2
обвинената,2
събота,2
прегазения,2
ножове,2
шум,2
българско,2
правен,2
смолянско,2
агресивен,2
рожден,2
пострадаха,2
право,2
психически,2
сексуални,2
военна,2
улиците,2
учителя,2
изборите,2
правят,2
дъбово,2
разградско,2
заля,2
джипа,2
доведена,2
провесил,2
кога,2
казва,2
двустранна,2
македонската,2
варненският,2
синдел,2
избягаха,2
димитров,2
започват,2
изнасилването,2
тодор,2
куфар,2
разкри,2
права,2
палежа,2
тротинетка,2
изнасилена,2
шамар,2
гонка,2
димитър,2
камък,2
оставят,2
борят,2
проблеми,2
оцеля,2
избягаш,2
снимката,2
бокс,2
денят,2
брутално,2
мисис,2
тодоров,2
мвнр,2
задържала,2
изнасиленото,2
радостина,2
продаде,2
сливенско,2
искане,2
храна,2
контрольор,2
пожела,2
сметки,2
стигна,2
настояват,2
обвиняем,2
пълни,2
умишлено,2
форми,2
сигнала,2
свидетел,2
самотните,2
мъжки,2
умъртвил,1
къси,1
маргарита,1
рангелов,1
представял,1
левуново,1
златков,1
даниел,1
дарк,1
михов,1
мазето,1
пререкания,1
униформа,1
празник,1
невена,1
женствеността,1
губи,1
осми,1
крайна,1
ученика,1
гърдите,1
василева,1
нереална,1
цветомир,1
непознатите,1
българки,1
орлица,1
парламент,1
пушката,1
арсеналът,1
лошите,1
годеникът,1
възпитател,1
разкази,1
мирей,1
