,0
идеи,2
скатов,2
пострадалите,2
сам,2
внучка,2
агресивна,2
прегазената,2
непълнолетни,2
тийнейджър,2
васил,2
огромна,2
дряново,2
мобилно,2
стрелеца,2
глобиха,2
приложение,2
дават,2
момиченца,2
винаги,2
първа,2
града,2
сириец,2
заплашил,2
предлага,2
министерство,2
сандански,2
съда,2
тримата,2
ледена,2
сексуално,2
прокурора,2
мярка,2
изписана,2
площадка,2
организации,2
превенция,2
проверяват,2
изплаща,2
тежката,2
сме,2
днес,2
навръх,2
жертвата,2
освободиха,2
бива,2
млад,2
каза,2
шум,2
разградско,2
бивш,2
евро,2
дело,2
обект,2
седмици,2
екип,2
денков,2
линейка,2
ани,2
починало,2
системно,2
трагедията,2
изнасилвал,2
жилище,2
каква,2
недохранените,2
ботев,2
габриел,2
избяга,2
карнобат,2
почти,2
темата,2
ключ,2
национална,2
програма,2
училищен,2
хотел,2
продава,2
законопроекта,2
пак,2
коли,2
повреда,2
телесна,2
средна,2
онлайн,2
станали,2
адекватно,2
планински,2
спасители,2
пирин,2
близнаци,2
кризисен,2
или,2
прегазиха,2
дим,2
стрелял,2
властта,2
съучениците,2
крадец,2
върнаха,2
бъдеш,2
тунел,2
ечемишка,2
студ,2
против,2
склероза,2
множествена,2
пребит,2
искаме,2
момиченцето,2
умря,2
участвали,2
майчин,2
убила,2
дуков,2
своите,2
моята,2
лом,2
кметът,2
българи,2
христов,2
никой,2
росен,2
права,2
бдение,2
емил,2
шарков,2
имам,2
бабата,2
невинен,2
данаилов,2
стефан,2
пламена,2
косата,2
разследването,2
работи,2
обвини,2
аванс,2
портмоне,2
скандален,2
заплашвал,2
училището,2
проституира,2
криминален,2
става,2
пеев,2
обвинява,2
пострадала,2
трети,2
света,2
двете,2
булевард,2
орлов,2
мост,2
грешката,2
проверка,2
имала,2
изгубиха,2
дадоха,2
москова,2
принуждавали,2
едното,2
джип,2
спрямо,2
оплака,2
клип,2
палата,2
поиска,2
чакат,2
ръце,2
било,2
убито,2
могат,2
клас,2
момчето,2
убият,2
видях,2
социален,2
експеримент,2
отмъкнали,2
човека,2
подават,2
мистериозно,2
писмо,2
блудства,2
съдия,2
германия,2
царево,2
семейство,2
насилник,2
заповед,2
момченце,2
асансьор,2
удрял,2
заканил,2
спестявания,2
деня,2
строги,2
пернишко,2
симеоновград,2
провесил,2
нагла,2
омуртаг,2
скубане,2
оставят,2
пуснаха,2
прокурор,2
песен,2
чиито,2
правосъдният,2
министър,2
принудително,2
коментар,2
сестра,2
обезобразил,2
отвлечена,2
живеят,2
пеевски,2
варненец,2
делян,2
самоубие,2
прегазил,2
блок,2
българин,2
питбул,2
групи,2
сигнал,2
чат,2
искат,2
отвлече,2
обзор,2
страна,2
захариева,2
нотариуса,2
факултета,2
починалото,2
отделение,2
напрежение,2
биха,2
семейството,2
дебора,2
причините,2
мотика,2
столичния,2
шахта,2
апартамент,2
клиника,2
правна,2
следи,2
осакатената,2
такова,2
нарушения,2
митко,2
сарафов,2
ритници,2
страсбург,2
самотна,2
психически,2
правен,2
многократно,2
починалия,2
един,2
прегазеното,2
справяне,2
окървавени,2
сметка,2
кое,2
страната,2
представя,2
вещи,2
непълнолетно,2
около,2
подробности,2
били,2
бруталното,2
таня,2
близнаците,2
изнасиленото,2
обвиняем,2
сигналите,2
врагът,2
разград,2
скандал,2
простреляната,2
смели,2
агресията,2
внучето,2
тръба,2
кабинета,2
приоритет,2
основен,2
красота,2
градина,2
прибра,2
болници,2
гледат,2
българският,2
плен,2
постоянно,2
мисис,2
българска,2
посолството,2
мъртви,2
брадва,2
урок,2
мъжки,2
вода,2
кюстендилско,2
певицата,2
бъдат,2
попфолк,2
втора,2
втори,2
бъбрек,2
добри,2
банишора,2
присъдата,2
достатъчно,2
закон,2
зарков,2
крум,2
младежа,2
обсъждат,2
увеличават,2
бракове,2
дъщеричката,2
питат,2
схема,2
юмрук,2
плати,2
свързан,2
одобри,2
кабинетът,2
храна,2
тротинетка,2
хил,2
заплашвала,2
рака,2
александров,2
лекарска,2
викторио,2
открито,2
осъждан,2
славяново,2
краят,2
телата,2
пострадали,2
международният,2
надявам,2
домашен,2
държал,2
лекарства,2
шест,2
бие,2
жителите,2
задържане,2
бежанец,2
сливенската,2
белица,2
стража,2
подпалил,2
витоша,2
отстрел,2
велико,2
никога,2
разказва,2
смолянско,2
тежки,2
търново,2
потресени,2
отдавна,2
спи,2
намушканото,2
простреляна,2
риташе,1
леглото,1
можех,1
токсин,1
амбицията,1
ботулинов,1
очите,1
корема,1
обгорената,1
нслс,1
област,1
вижда,1
друг,1
игра,1
тунджа,1
крещеше,1
божанов,1
любовната,1
законът,1
синьо,1
актьори,1
реагираха,1
сетне,1
хапал,1
радев,1
зала,1
обезобразяване,1
отговаря,1
водите,1
пленарната,1
помогне,1
обича,1
крим,1
гара,1
централната,1
тезата,1
заканите,1
огнената,1
част,1
фермерки,1
биволи,1
ферма,1
собственичка,1
голямата,1
бул,1
загубих,1
осъди,1
свиждането,1
боевски,1
гълъбин,1
казусът,1
директно,1
карбовски,1
идеалист,1
вдъхнови,1
доверчив,1
причиниха,1
високите,1
аларми,1
създаването,1
раздават,1
възмездие,1
конференция,1
жици,1
ранните,1
помощник,1
паднали,1
производство,1
започват,1
висок,1
красимира,1
бразилия,1
забележка,1
предотврати,1
европейският,1
правосъдие,1
сливница,1
код,1
сестрата,1
зрение,1
око,1
идвам,1
тесла,1
хамас,1
животи,1
възраст,1
освобождава,1
погубени,1
гражданство,1
спирайте,1
държано,1
заложник,1
загиналата,1
живеещи,1
хванаха,1
приключа,1
налице,1
карало,1
увреждания,1
проучване,1
върнал,1
летва,1
съученици,1
стопанисвала,1
банкя,1
латида,1
кауза,1
междусъседски,1
войни,1
лидери,1
брой,1
условна,1
глас,1
приеха,1
дебати,1
дълги,1
нато,1
украйна,1
членството,1
имунитета,1
дървена,1
нямам,1
раниха,1
насилникът,1
навреме,1
унивай,1
армутлиева,1
демерджиев,1
незаконна,1
принуда,1
фондация,1
създаде,1
дейност,1
отвличане,1
заливане,1
среднощен,1
нарязано,1
непрестанен,1
столицата,1
обвиняемият,1
начин,1
задържана,1
иванов,1
възрастен,1
нестабилни,1
несигурни,1
изключително,1
дава,1
цветкова,1
ангел,1
саня,1
обществото,1
нападнал,1
седем,1
обследва,1
момичетата,1
воден,1
полицията,1
раев,1
раева,1
илиана,1
обвиняемия,1
подкрепял,1
работник,1
отстраниха,1
задържа,1
прилага,1
георгиев,1
рязано,1
жестокия,1
реакции,1
политическите,1
твърдят,1
звяр,1
човек,1
залива,1
стихия,1
изясняват,1
пиша,1
празници,1
кристо,1
говорни,1
дефекти,1
деменция,1
насилва,1
отгледала,1
пострадало,1
взривовете,1
болногледачка,1
елин,1
физическа,1
крясъци,1
колоните,1
избери,1
пелин,1
битото,1
определения,1
такива,1
коледните,1
сдвр,1
срам,1
недостойна,1
кажа,1
позорна,1
помогна,1
хеликоптер,1
студентката,1
мариана,1
капитана,1
двойка,1
бербатов,1
заплаши,1
празненство,1
чепеларе,1
заключена,1
ексклузивна,1
колиба,1
щерева,1
срещан,1
често,1
израснала,1
учителя,1
поздрав,1
мобилни,1
терен,1
наби,1
поликлиниката,1
превоз,1
популярни,1
българския,1
червен,1
младата,1
стотици,1
шоубизнес,1
новогодишно,1
събота,1
комбина,1
трудно,1
роман,1
къщи,1
спомени,1
ток,1
лято,1
охранител,1
панагюрище,1
следващият,1
полицаят,1
пенсии,1
ниски,1
вземат,1
пострадалият,1
пиян,1
удариха,1
риболов,1
незаконен,1
нулева,1
маса,1
бхк,1
модели,1
известни,1
клонинги,1
ваксина,1
измамила,1
недоволството,1
страхил,1
сгрешена,1
издъхна,1
обир,1
футболния,1
пропаднаха,1
прободни,1
желание,1
коледното,1
преподавател,1
организирано,1
ангелов,1
стрелча,1
според,1
кмет,1
стабилно,1
контузени,1
кандидатури,1
обмисля,1
възползвал,1
евстатиев,1
парацетамол,1
гечев,1
александър,1
околовръстното,1
разказът,1
тормозено,1
тениска,1
таблетки,1
обстоятелствата,1
годишия,1
поетеса,1
планина,1
лозен,1
симитли,1
омагьосан,1
спешния,1
максималната,1
ритуал,1
заплащането,1
разликата,1
махне,1
плевнелиев,1
шал,1
восък,1
гумите,1
увил,1
картинг,1
яйца,1
преобърна,1
изпило,1
бала,1
петров,1
обещах,1
застрелял,1
оплакаха,1
ръка,1
подадат,1
неца,1
проговори,1
hell,1
проходи,1
парализа,1
kitchen,1
церебрална,1
bulgaria,1
хвърлила,1
необслужван,1
изгонили,1
осиновяване,1
майчинство,1
предприеха,1
равни,1
служба,1
военна,1
чудо,1
четвърта,1
атрактивно,1
разкрито,1
обуват,1
пречи,1
ползва,1
участничка,1
наследена,1
полицая,1
сътрудничи,1
русия,1
недохранване,1
изостанало,1
умствено,1
стъпи,1
смея,1
самотно,1
портфейл,1
върна,1
зарадвам,1
ватман,1
стефани,1
иванова,1
заведа,1
дими,1
клевета,1
баничка,1
натровила,1
аборти,1
глобяват,1
изписват,1
сава,1
вярва,1
бареков,1
пръчка,1
убит,1
командоса,1
лош,1
василев,1
цветан,1
пенсионерка,1
възпитаваме,1
бъдеща,1
ръководство,1
лотария,1
полезни,1
написа,1
отишли,1
горни,1
президентството,1
самозапали,1
комунизма,1
времето,1
потулено,1
ужаса,1
отряза,1
честта,1
севдалин,1
запазя,1
съмнява,1
отвлякоха,1
буря,1
отвори,1
оказа,1
неплатена,1
чувството,1
коне,1
пее,1
бергендорф,1
стои,1
жана,1
самота,1
крещи,1
масата,1
мърда,1
пратя,1
останах,1
направя,1
панел,1
откъртил,1
софийско,1
пета,1
коритото,1
болярино,1
покрива,1
дупка,1
занимаваше,1
преглед,1
особено,1
димитрова,1
проституция,1
ясновидска,1
славова,1
мрежа,1
убийца,1
прекалено,1
възпитана,1
появи,1
нареди,1
белезите,1
соколов,1
споменът,1
легло,1
пламен,1
настойчиво,1
петрич,1
тийнейджъри,1
превежда,1
психологът,1
невски,1
исканията,1
паметника,1
тишината,1
храм,1
рязана,1
провесвана,1
насилника,1
измамник,1
шествия,1
връзвана,1
откритата,1
сериен,1
подигравка,1
заровена,1
изгубено,1
пореден,1
дроб,1
медици,1
белия,1
бременни,1
кръв,1
гной,1
мними,1
рсм,1
гадателки,1
намира,1
основаха,1
прокурорския,1
акт,1
обвинителен,1
внесен,1
камбаните,1
изправя,1
експертиза,1
обезобразено,1
неразказани,1
безсмъртие,1
допълненията,1
пандемия,1
колове,1
железни,1
разпознае,1
напада,1
замерил,1
череп,1
счупен,1
жестокост,1
бог,1
чиния,1
особена,1
обезобразени,1
взрив,1
международния,1
покойната,1
сърбия,1
михайлова,1
оправдана,1
дрифт,1
кат,1
изгаряния,1
измененията,1
пребивали,1
нахлуха,1
рап,1
книгата,1
мелодията,1
осма,1
кремират,1
безупречен,1
разкрива,1
кремация,1
отказана,1
административна,1
имаше,1
петрова,1
показанията,1
манипулиране,1
опасява,1
сравнение,1
минути,1
близък,1
отбелязваме,1
чужбина,1
въоръжени,1
стоял,1
продължение,1
синини,1
настанено,1
знание,1
критично,1
гора,1
трънско,1
прекара,1
обич,1
целувал,1
долна,1
излизат,1
мотоциклетист,1
тракия,1
загинала,1
психологически,1
бъди,1
перничанин,1
пусна,1
гласност,1
медиите,1
получих,1
бонева,1
подозира,1
прът,1
заплаха,1
афганистанец,1
метален,1
веселин,1
някои,1
програми,1
приписа,1
апартаментите,1
гледачката,1
прехвърлено,1
срп,1
алек,1
алексиев,1
изстрели,1
произведе,1
веднага,1
заседание,1
разпоредителното,1
разбрах,1
прекарам,1
изплува,1
барикадира,1
плаж,1
породата,1
човешката,1
безотговорност,1
отпуска,1
отложиха,1
погребе,1
млн,1
чака,1
чрез,1
гробищата,1
маринов,1
имаха,1
треньор,1
стиковат,1
огнестрелна,1
освен,1
волейболистка,1
рана,1
баня,1
имат,1
мечтае,1
всичките,1
грижи,1
разстрела,1
осигури,1
топола,1
лесна,1
пишете,1
разпространяват,1
тяхно,1
брейк,1
световния,1
георгиева,1
ребро,1
счупил,1
стефка,1
великова,1
щяхме,1
приятел,1
социални,1
наблизо,1
финансира,1
предишни,1
певецът,1
имал,1
директори,1
отлага,1
полицейски,1
следващата,1
концертите,1
уволнените,1
съдийка,1
районна,1
рангел,1
механизъм,1
генезиса,1
координационен,1
димитров,1
проговаря,1
изготвя,1
пробол,1
пример,1
разследван,1
късно,1
общност,1
наблюдение,1
признанието,1
папазов,1
тити,1
чаканите,1
съпрузи,1
осакатиха,1
подложена,1
пол,1
третия,1
страхьт,1
оставено,1
пропагандата,1
идентичността,1
продължителен,1
константинова,1
нападателя,1
заместват,1
илийца,1
тайни,1
порнография,1
родословното,1
