,0
германия,35
жесток,35
спира,35
укрие,35
пламъците,35
кирил,35
кара,35
дал,35
младежи,35
взел,35
умира,35
тодор,35
водата,35
учителката,35
пешеходната,34
предполага,34
спасители,34
оттам,34
пътното,34
колкото,34
нападателят,34
счупен,34
ръководството,34
прието,34
собственикът,34
спешния,34
моника,34
районната,34
иванка,34
счупени,34
телата,34
гергана,34
направени,34
казанлък,34
арестуван,34
видимо,34
страшно,34
момченцето,34
стабилно,34
версии,34
нейна,34
изследване,34
радослав,34
приети,34
процес,34
документите,34
целта,34
отговори,34
последната,34
социален,34
проблема,34
видин,34
започнали,34
малкото,34
чудо,34
предизвика,34
сърцето,34
първоначални,34
бивш,34
месеци,34
помощта,34
катя,34
вещества,33
цветан,33
седем,33
банката,33
означава,33
всичките,33
кодекс,33
помагат,33
разград,33
гражданин,33
социалната,33
остана,33
заболявания,33
милена,33
ново,33
българската,33
писмо,33
назначена,33
снимка,33
главен,33
росен,33
психично,33
защитата,33
шофьори,33
тука,33
агресията,33
върнат,33
никакви,33
йорданка,33
съсед,33
надзор,32
собственик,32
личната,32
движи,32
осем,32
установени,32
власти,32
случката,32
ето,32
адрес,32
мрежа,32
родител,32
черни,32
какъв,32
църква,32
отрече,32
потърпевшата,32
коронавирус,32
единственият,32
баня,32
вторник,32
смятат,32
двата,32
дадат,32
район,32
реакция,32
велизара,32
главния,32
тип,32
против,32
дават,32
петков,32
кога,32
територията,32
обвиняем,32
франция,32
взема,32
организации,32
гости,32
срещата,32
камери,32
потвърди,32
експертизи,32
следващия,32
област,32
мотивите,32
съдействие,32
ток,32
ирина,32
момчетата,32
отрича,32
направена,32
подаде,32
навън,31
самоубийство,31
починали,31
българските,31
никола,31
пострадало,31
стигне,31
завой,31
живяла,31
зона,31
семеен,31
бойко,31
председателят,31
напуснала,31
единствената,31
конвенция,31
наказания,31
вероника,31
брак,31
нашите,31
учител,31
своите,31
можеше,31
разговор,31
къщи,31
апелативен,31
кат,31
незаконно,31
пада,31
опити,31
тримата,31
получават,31
жалби,31
нейния,31
чака,31
въпроса,31
роднините,31
добър,31
чийто,31
пострадаха,31
извършен,31
колеги,31
сигнализират,30
трети,30
липсата,30
българския,30
наказателна,30
шанс,30
кърджали,30
василева,30
цял,30
стоянов,30
общество,30
отрицателни,30
открили,30
вина,30
успял,30
искаме,30
заместник,30
неговите,30
спешното,30
бяла,30
едни,30
изчезването,30
млад,30
отказват,30
краката,30
видяла,30
съмнения,30
документ,30
ученик,30
опитал,30
наскоро,30
заседание,30
прояви,30
проверката,30
следва,30
водача,30
съдебна,30
фейсбук,30
клиника,30
стигнало,30
учи,30
надя,30
малка,30
свят,30
фаталния,30
колев,30
подробности,30
задължения,30
моя,30
пострадалото,30
вторият,30
пиян,30
сили,30
рашков,30
кампания,30
джипа,30
произход,30
системата,30
здравеопазването,30
побоя,30
единия,30
силен,30
нейни,30
изясняване,30
извършил,30
правителството,29
стотици,29
пътувала,29
опитала,29
нашата,29
търговище,29
направен,29
никого,29
пациентката,29
някъде,29
кучетата,29
блъска,29
ангелов,29
загуби,29
пълни,29
лента,29
камиона,29
втората,29
министърът,29
веднъж,29
минава,29
средна,29
нападателите,29
катастрофи,29
проби,29
николов,29
гърдите,29
гърция,29
дупница,29
свързани,29
налице,29
облечена,29
новините,29
борислав,29
черен,29
следите,29
посочва,29
никаква,29
блока,29
личен,29
накрая,29
жива,29
обратно,29
здраве,29
буквално,29
извършителя,29
надявам,29
направят,29
практика,29
асоциация,29
живеели,29
подписка,29
сандански,29
освободен,29
христова,29
бсп,29
безпомощно,29
въпроси,29
студиото,29
животните,29
разпитани,29
посочват,28
софийска,28
транспортирана,28
инциденти,28
казвам,28
взети,28
нямаме,28
телефонни,28
непредпазливост,28
медиците,28
наказателния,28
информацията,28
седалка,28
паднало,28
убил,28
властите,28
мирослава,28
националната,28
експерти,28
интерес,28
спешно,28
бившият,28
охлузвания,28
асен,28
гърба,28
представители,28
взела,28
гръб,28
уточняват,28
заведението,28
интернет,28
основната,28
пореден,28
тръгнала,28
крайна,28
обикновено,28
взета,28
никол,28
установена,28
намерен,28
човекът,28
гаранция,28
здравето,28
щеше,28
сестрата,28
обезщетение,28
втора,28
главният,28
висок,28
видели,28
оставя,28
извършена,28
въпросът,28
поделение,28
фонд,28
станали,28
неговото,28
случайно,28
борят,28
подала,28
красимира,28
малки,27
количка,27
съдебен,27
изяснява,27
валентина,27
морето,27
километра,27
взима,27
излязъл,27
моите,27
искал,27
премиерът,27
напусне,27
оттогава,27
номер,27
илиян,27
президент,27
попова,27
националния,27
показа,27
плати,27
дала,27
хил,27
някакви,27
улиците,27
знаем,27
добра,27
изнасилване,27
обвиняемата,27
приемат,27
последния,27
откаран,27
лошо,27
кажат,27
снимки,27
спаси,27
дарина,27
период,27
обявена,27
реката,27
адреса,27
оръжието,27
инспектор,27
постоянен,27
вълна,27
лесно,27
съжалява,27
спокойно,27
ахмед,27
задържа,27
пенсията,27
радев,27
оряховица,27
техните,27
непълнолетни,27
реанимацията,26
учителите,26
неправилно,26
комисията,26
плаща,26
потърси,26
партията,26
оставила,26
влака,26
парламента,26
постоянна,26
косата,26
тия,26
задната,26
магазин,26
поискал,26
съдия,26
говорител,26
започнал,26
направя,26
моето,26
говорят,26
щом,26
леко,26
пита,26
нямало,26
контакт,26
студент,26
цяла,26
наложило,26
свети,26
опитва,26
грип,26
обед,26
вярва,26
светофар,26
антония,26
илиев,26
възрастните,26
ученичката,26
източници,26
приятелите,26
спирката,26
подобен,26
партия,26
катерина,26
мене,26
самолета,26
организация,26
здравното,26
свой,26
откарано,26
услуги,26
реших,26
призова,26
поясни,26
вид,26
бяхме,26
осъди,26
нанесъл,26
процедура,25
пребита,25
доктор,25
реагира,25
значи,25
гледам,25
денонощие,25
задържането,25
стреля,25
нашето,25
тръгнал,25
държавното,25
албена,25
контузия,25
решили,25
искала,25
извършеното,25
второ,25
страда,25
градска,25
мнение,25
успя,25
детски,25
поведението,25
пазар,25
пътищата,25
камера,25
мартин,25
криминални,25
третия,25
загубила,25
тежкия,25
психолози,25
системно,25
вас,25
започне,25
девет,25
щастие,25
държавната,25
впоследствие,25
софийския,25
звъни,25
медицина,25
мъртва,25
джип,25
общински,25
молба,25
университет,25
диагноза,25
починал,25
пресичала,25
