,0
някаква,51
оказа,51
голям,51
първите,51
обвинен,51
цел,51
емил,51
сума,51
мрежи,51
пътували,50
средства,50
нападението,50
пострадала,50
скоро,50
агенцията,50
макар,50
добрич,50
малката,50
чужбина,50
думи,50
лечението,50
видял,49
плевен,49
допълва,49
начала,49
даниела,49
васил,49
евро,49
борба,49
тежкото,49
заповед,49
тежката,49
колегите,49
разказват,49
пламен,49
жалба,49
своята,49
наблюдение,49
обществото,49
историята,48
проба,48
подпомагане,48
казал,48
добри,48
комисар,48
отговор,48
близкото,48
пациенти,48
пожарната,48
подобни,48
можем,48
зала,48
обвиняемият,48
изгаряния,48
успяла,48
риск,48
чувства,48
търново,48
клас,47
грабеж,47
автомобилът,47
хасково,47
ръцете,47
кръв,47
повод,47
сумата,47
първият,47
трагедията,47
проблемът,47
извършителите,47
млади,47
очевидци,47
призна,46
валентин,46
откарани,46
подава,46
вътре,46
какви,46
пистолет,46
групата,46
търсят,46
носи,46
тодоров,46
акция,46
отива,46
първото,46
жестоко,46
човека,46
куче,46
нямам,46
вземат,45
четирима,45
дейност,45
леки,45
дълго,45
знаят,45
годината,45
целия,45
резултатите,45
признава,45
измама,45
кражби,45
сте,45
паднала,45
започват,45
булевард,45
велико,45
предаването,45
причини,45
окръжен,45
заболяване,45
отдел,45
комисия,45
трябваше,44
предвижда,44
другият,44
нейната,44
открит,44
пожара,44
пол,44
нейното,44
крак,44
влиза,44
първа,44
вика,44
действията,44
голямо,44
намерени,44
разследва,44
спре,44
направил,44
роднини,44
убита,44
уточниха,43
десислава,43
някакъв,43
произшествието,43
нейните,43
съпруг,43
помага,43
медицински,43
продължение,43
коса,43
отказва,43
самата,43
неговата,43
каквото,43
психолог,43
внимание,43
обвинението,43
остават,43
дума,43
рамките,43
очи,43
силно,43
намерена,43
симона,43
социални,42
наказанието,42
десетки,42
районно,42
храна,42
осъждан,42
транспорт,42
детската,42
име,42
председател,42
река,42
закон,42
подчерта,42
тепърва,42
загинали,42
извършва,42
решава,42
големи,42
падна,42
ранени,42
повечето,42
цветанов,42
дроб,42
платно,42
система,42
поведение,42
кръвта,42
реанимация,42
другото,42
екипът,41
акт,41
направила,41
престъпления,41
операции,41
възрастни,41
дрехи,41
сериозно,41
стават,41
йордан,41
ударила,41
глоба,41
институциите,41
теодора,41
промяна,41
кръстовище,41
ани,41
сами,41
отговаря,41
местните,41
марина,41
история,41
деянието,41
калоян,41
линия,41
даже,41
ученичка,41
наред,41
самоличността,40
пострадал,40
служител,40
медиите,40
служба,40
възможност,40
незабавно,40
домашен,40
следствие,40
нарушения,40
отиде,40
показват,40
румяна,40
другия,40
етап,40
едното,40
тест,40
имали,40
служителите,40
приятелката,40
николова,40
семейства,40
петко,40
съжаление,40
европа,40
стига,40
министерство,40
окръжният,40
абсолютно,40
ямбол,40
държава,40
лични,40
обади,39
извършител,39
напълно,39
подобно,39
лечебното,39
емилия,39
първоначално,39
гражданите,39
помогне,39
институции,39
корема,39
върна,39
наложи,39
клиниката,39
заявиха,39
загиналата,39
тежък,39
собственост,39
временно,39
ревност,39
вяра,39
кмета,39
тротоара,39
проявен,39
ходи,39
връща,39
диана,39
работници,38
физическо,38
камерата,38
аутопсия,38
включително,38
самият,38
починало,38
отрицателна,38
избягал,38
отказаха,38
моята,38
бърза,38
обяд,38
промила,38
присъди,38
налага,38
категорично,38
сигурност,38
акцията,38
условията,38
категорични,38
автобуса,38
кома,38
първоначална,38
мярката,38
черепно,38
втория,38
карта,38
показания,38
многократно,38
явно,38
важно,38
говорителят,38
органи,38
конфликт,37
отделението,37
изобщо,37
момчета,37
ангел,37
видя,37
